1000000025197136	16.9817473	46.6823000	Kossuth Lajos utca
1000000025216667	17.2424325	46.7614214	Kossuth Lajos utca
1000000025339553	16.8463433	46.7308286	Kossuth Lajos utca
1000000025339890	16.7110445	46.8646732	Kossuth Lajos utca
1000000025339930	16.7039382	46.8715591	Kossuth Lajos utca
1000000025391834	16.6868952	46.8154595	Kossuth Lajos utca
1000000025411200	16.6757244	46.7781773	Kossuth utca
1000000025457488	17.4190896	46.5838719	Kossuth Lajos utca
1000000025473959	18.7080400	46.5354134	Kossuth Lajos utca
1000000025502209	18.6820048	46.4897301	Kossuth Lajos utca
1000000025502357	18.6853951	46.4845710	Kossuth Lajos utca
1000000025612166	18.2444522	46.3157379	Kossuth utca
1000000025612245	18.1871664	46.3061091	Kossuth utca
1000000025612632	18.5061505	46.2989930	Kossuth Lajos utca
1000000025644519	19.1449436	47.4580717	Kossuth tér
1000000025644529	19.1439790	47.4578984	Kossuth tér
1000000025644838	19.1443740	47.4590201	Kossuth tér
1000000025671202	18.2442572	46.3121002	Kossuth utca
1000000025688583	18.1883337	46.3061862	Kossuth utca
1000000025688693	18.1712248	46.2844370	Kossuth Lajos utca
1000000025693079	18.9576832	47.4619195	Kossuth Lajos utca
1000000025746813	19.1399566	47.4458154	Kossuth Lajos utca
1000000025746814	19.1355888	47.4428802	Kossuth Lajos utca
1000000025777099	20.1030184	48.0254247	Kossuth Lajos út
1000000025777492	19.9596969	48.1483045	Kossuth út
1000000025806840	19.1193383	47.4479945	Kossuth Lajos utca
1000000025812186	19.1056456	47.4393236	Kossuth Lajos utca
1000000025863021	19.1454321	47.4590351	Kossuth tér
1000000025869648	19.0969968	47.4343705	Kossuth Lajos utca
1000000025908801	17.2003229	47.9981109	Kossuth Lajos utca
1000000025940575	18.6217513	47.1988351	Kossuth utca
1000000025944071	20.4747254	46.2149284	Kossuth utca
1000000026003343	19.0995421	47.4358372	Kossuth Lajos utca
1000000026003482	19.1019606	47.4372049	Kossuth Lajos utca
1000000026005364	19.1268280	47.4439519	Kossuthfalva utca
1000000026136282	19.0578584	47.5800960	Kossuth Lajos utca
1000000026241023	19.1248438	47.4427133	Kossuthfalva utca
1000000026286297	18.6428360	46.4761024	Kossuth Lajos utca
1000000026286915	18.6418078	46.4777710	Kossuth Lajos utca
1000000026327669	18.9287628	46.5264526	Kossuth Lajos utca
1000000026330245	19.1089436	46.4029091	Kossuth Lajos utca
1000000026330549	19.0385882	46.4651784	Kossuth Lajos utca
1000000026330760	19.0702774	46.4898906	Kossuth Lajos utca
1000000026349336	19.0022643	46.7953856	Kossuth utca
1000000026350376	18.8961996	46.5910095	Kossuth Lajos utca
1000000026350418	18.9028221	46.5691116	Kossuth Lajos utca
1000000026350475	18.9107507	46.6116507	Kossuth Lajos utca
1000000026350580	18.9142668	46.6070511	Kossuth Lajos utca
1000000026350836	18.8917738	46.5968198	Kossuth Lajos utca
1000000026351124	18.9015810	46.5697702	Kossuth Lajos utca
1000000026367061	18.9924714	46.5347863	Kossuth Lajos utca
1000000026367427	18.9760412	46.5309151	Kossuth Lajos utca
1000000026389390	18.6251886	47.4079052	Kossuth Lajos utca
1000000026390832	19.1257290	47.0218767	Kossuth Lajos út
1000000026457358	18.7523976	46.3131729	Kossuth Lajos utca
1000000026457448	18.7437340	46.2494587	Kossuth Lajos utca
1000000026457714	18.7553875	46.3135398	Kossuth Lajos utca
1000000026515610	19.1857503	47.6106246	Kossuth Lajos köz
1000000026723562	17.1521501	47.2590059	Kossuth Lajos utca
1000000027016458	17.9203922	46.9825573	Kossuth Lajos utca
